age	education	marital-status	occupation	race	_row_id	income
45-47	11th	Married-civ-spouse	Craft-repair	White	4962	<=50K
45-47	11th	Married-civ-spouse	Craft-repair	White	8423	<=50K
45-47	11th	Married-civ-spouse	Craft-repair	White	11828	<=50K
45-47	11th	Married-civ-spouse	Craft-repair	White	21971	<=50K
45-47	11th	Married-civ-spouse	Craft-repair	White	28924	<=50K
45-47	11th	Married-civ-spouse	Craft-repair	White	45852	<=50K
45-47	11th	Married-civ-spouse	Craft-repair	White	46253	<=50K
45-47	11th	Married-civ-spouse	Craft-repair	White	30546	>50K
45-47	11th	Married-civ-spouse	Craft-repair	White	38709	>50K
38-41	11th	Married-civ-spouse	Exec-managerial	White	527	<=50K
38-41	11th	Married-civ-spouse	Exec-managerial	White	8523	>50K
38-41	11th	Married-civ-spouse	Exec-managerial	White	33545	>50K
40-41	Assoc-voc	Married-civ-spouse	Prof-specialty	White	16154	<=50K
40-41	Assoc-voc	Married-civ-spouse	Prof-specialty	White	39287	<=50K
40-41	Assoc-voc	Married-civ-spouse	Prof-specialty	White	39367	<=50K
40-41	Assoc-voc	Married-civ-spouse	Prof-specialty	White	40842	<=50K
40-41	Assoc-voc	Married-civ-spouse	Prof-specialty	White	30235	>50K
40-41	Assoc-voc	Married-civ-spouse	Prof-specialty	White	32965	>50K
40-41	Assoc-voc	Married-civ-spouse	Prof-specialty	White	35199	>50K
40-41	Assoc-voc	Married-civ-spouse	Prof-specialty	White	37632	>50K
40-41	Assoc-voc	Married-civ-spouse	Prof-specialty	White	40581	>50K
40-41	Assoc-voc	Married-civ-spouse	Prof-specialty	White	47952	>50K
42-44	Assoc-voc,11th	Married-civ-spouse	Exec-managerial	White	2353	<=50K
42-44	Assoc-voc,11th	Married-civ-spouse	Exec-managerial	White	8438	<=50K
42-44	Assoc-voc,11th	Married-civ-spouse	Exec-managerial	White	11621	<=50K
42-44	Assoc-voc,11th	Married-civ-spouse	Exec-managerial	White	19204	<=50K
42-44	Assoc-voc,11th	Married-civ-spouse	Exec-managerial	White	40087	<=50K
42-44	Assoc-voc,11th	Married-civ-spouse	Exec-managerial	White	41197	<=50K
42-44	Assoc-voc,11th	Married-civ-spouse	Exec-managerial	White	45731	<=50K
42-44	Assoc-voc,11th	Married-civ-spouse	Exec-managerial	White	10491	>50K
42-44	Assoc-voc,11th	Married-civ-spouse	Exec-managerial	White	11573	>50K
42-44	Assoc-voc,11th	Married-civ-spouse	Exec-managerial	White	22759	>50K
42-44	Assoc-voc,11th	Married-civ-spouse	Exec-managerial	White	25247	>50K
42-44	Assoc-voc,11th	Married-civ-spouse	Exec-managerial	White	31751	>50K
42-44	Assoc-voc,11th	Married-civ-spouse	Exec-managerial	White	31970	>50K
42-44	Assoc-voc,11th	Married-civ-spouse	Exec-managerial	White	35216	>50K
42-44	Assoc-voc,11th	Married-civ-spouse	Exec-managerial	White	48100	>50K
42-44	Assoc-voc,11th	Married-civ-spouse	Prof-specialty	White	2917	<=50K
42-44	Assoc-voc,11th	Married-civ-spouse	Prof-specialty	White	23856	<=50K
42-44	Assoc-voc,11th	Married-civ-spouse	Prof-specialty	White	33424	<=50K
42-44	Assoc-voc,11th	Married-civ-spouse	Prof-specialty	White	9570	>50K
42-44	Assoc-voc,11th	Married-civ-spouse	Prof-specialty	White	10707	>50K
42-44	Assoc-voc,11th	Married-civ-spouse	Prof-specialty	White	12016	>50K
42-44	Assoc-voc,11th	Married-civ-spouse	Prof-specialty	White	17360	>50K
42-44	Assoc-voc,11th	Married-civ-spouse	Prof-specialty	White	19243	>50K
42-44	Assoc-voc,11th	Married-civ-spouse	Prof-specialty	White	33487	>50K
42-44	Assoc-voc,11th	Married-civ-spouse	Prof-specialty	White	37870	>50K
45-47	Assoc-voc	Married-civ-spouse	Prof-specialty	White	46023	<=50K
45-47	Assoc-voc	Married-civ-spouse	Prof-specialty	White	48636	<=50K
45-47	Assoc-voc	Married-civ-spouse	Prof-specialty	White	1413	>50K
45-47	Assoc-voc	Married-civ-spouse	Prof-specialty	White	9676	>50K
45-47	Assoc-voc	Married-civ-spouse	Prof-specialty	White	10595	>50K
45-47	Assoc-voc	Married-civ-spouse	Prof-specialty	White	30671	>50K
45-47	Assoc-voc	Married-civ-spouse	Prof-specialty	White	32025	>50K
45-47	Assoc-voc	Married-civ-spouse	Prof-specialty	White	37413	>50K
45-47	Assoc-voc	Married-civ-spouse	Prof-specialty	White	42304	>50K
45-47	Assoc-voc	Married-civ-spouse	Prof-specialty	White	46852	>50K
45-47	Assoc-voc	Married-civ-spouse	Prof-specialty	White	48267	>50K
38-40	Assoc-voc,Doctorate	Divorced	Exec-managerial	White	2505	<=50K
38-40	Assoc-voc,Doctorate	Divorced	Exec-managerial	White	11137	<=50K
38-40	Assoc-voc,Doctorate	Divorced	Exec-managerial	White	20512	<=50K
38-40	Assoc-voc,Doctorate	Divorced	Exec-managerial	White	31045	<=50K
38-40	Assoc-voc,Doctorate	Divorced	Exec-managerial	White	44973	<=50K
38-40	Assoc-voc,Doctorate	Divorced	Exec-managerial	White	4899	>50K
39	Prof-school,11th	Divorced	Craft-repair,Prof-specialty,Exec-managerial	White	31919	<=50K
39	Prof-school,11th	Divorced	Craft-repair,Prof-specialty,Exec-managerial	White	44214	<=50K
39	Prof-school,11th	Divorced	Craft-repair,Prof-specialty,Exec-managerial	White	12747	>50K
39	Prof-school,11th	Divorced	Craft-repair,Prof-specialty,Exec-managerial	White	34659	>50K
41	Prof-school,11th	Divorced	Prof-specialty,Exec-managerial	White	13729	<=50K
41	Prof-school,11th	Divorced	Prof-specialty,Exec-managerial	White	38849	<=50K
41	Prof-school,11th	Divorced	Prof-specialty,Exec-managerial	White	44063	<=50K
41	Prof-school,11th	Divorced	Prof-specialty,Exec-managerial	White	11227	>50K
44	Prof-school,11th	Divorced	Craft-repair,Prof-specialty	White	10198	<=50K
44	Prof-school,11th	Divorced	Craft-repair,Prof-specialty	White	21713	<=50K
44	Prof-school,11th	Divorced	Craft-repair,Prof-specialty	White	30122	>50K
44	Prof-school,11th	Divorced	Craft-repair,Prof-specialty	White	36722	>50K
44	Prof-school,11th	Divorced	Craft-repair,Prof-specialty	White	39559	>50K
39	Assoc-voc,11th	Divorced,Married-civ-spouse	Adm-clerical	White	4020	<=50K
39	Assoc-voc,11th	Divorced,Married-civ-spouse	Adm-clerical	White	8310	<=50K
39	Assoc-voc,11th	Divorced,Married-civ-spouse	Adm-clerical	White	26895	<=50K
39	Assoc-voc,11th	Divorced,Married-civ-spouse	Adm-clerical	White	29445	<=50K
39	Assoc-voc,11th	Divorced,Married-civ-spouse	Adm-clerical	White	37578	<=50K
39	Assoc-voc,11th	Divorced,Married-civ-spouse	Adm-clerical	White	48114	<=50K
39	Assoc-voc,11th	Divorced,Married-civ-spouse	Adm-clerical	White	18841	>50K
40-41	Assoc-voc,11th	Divorced,Married-civ-spouse,Widowed	Adm-clerical	White	387	<=50K
40-41	Assoc-voc,11th	Divorced,Married-civ-spouse,Widowed	Adm-clerical	White	4549	<=50K
40-41	Assoc-voc,11th	Divorced,Married-civ-spouse,Widowed	Adm-clerical	White	4584	<=50K
40-41	Assoc-voc,11th	Divorced,Married-civ-spouse,Widowed	Adm-clerical	White	4824	<=50K
40-41	Assoc-voc,11th	Divorced,Married-civ-spouse,Widowed	Adm-clerical	White	23859	<=50K
40-41	Assoc-voc,11th	Divorced,Married-civ-spouse,Widowed	Adm-clerical	White	33661	<=50K
40-41	Assoc-voc,11th	Divorced,Married-civ-spouse,Widowed	Adm-clerical	White	7638	>50K
40-41	Assoc-voc,11th	Divorced,Married-civ-spouse,Widowed	Adm-clerical	White	20821	>50K
40-41	Assoc-voc,11th	Divorced,Married-civ-spouse,Widowed	Adm-clerical	White	44981	>50K
39	Assoc-voc,11th	Divorced,Married-civ-spouse	Farming-fishing	White	1371	<=50K
39	Assoc-voc,11th	Divorced,Married-civ-spouse	Farming-fishing	White	9076	<=50K
39	Assoc-voc,11th	Divorced,Married-civ-spouse	Farming-fishing	White	19822	<=50K
39	Assoc-voc,11th	Divorced,Married-civ-spouse	Farming-fishing	White	30517	>50K
40-41	Assoc-voc,11th	Divorced,Married-civ-spouse	Farming-fishing	White	24069	<=50K
40-41	Assoc-voc,11th	Divorced,Married-civ-spouse	Farming-fishing	White	35986	<=50K
40-41	Assoc-voc,11th	Divorced,Married-civ-spouse	Farming-fishing	White	37828	<=50K
40-41	Assoc-voc,11th	Divorced,Married-civ-spouse	Farming-fishing	White	39769	<=50K
40-41	Assoc-voc,11th	Divorced,Married-civ-spouse	Farming-fishing	White	44427	<=50K
40-41	Assoc-voc,11th	Divorced,Married-civ-spouse	Farming-fishing	White	46028	<=50K
40-41	Assoc-voc,11th	Divorced,Married-civ-spouse	Farming-fishing	White	24955	>50K
42-44	Assoc-voc,11th	Married-civ-spouse	Farming-fishing	White	3521	<=50K
42-44	Assoc-voc,11th	Married-civ-spouse	Farming-fishing	White	6321	<=50K
42-44	Assoc-voc,11th	Married-civ-spouse	Farming-fishing	White	6977	<=50K
42-44	Assoc-voc,11th	Married-civ-spouse	Farming-fishing	White	22671	<=50K
42-44	Assoc-voc,11th	Married-civ-spouse	Farming-fishing	White	26027	<=50K
42-44	Assoc-voc,11th	Married-civ-spouse	Farming-fishing	White	38614	<=50K
42-44	Assoc-voc,11th	Married-civ-spouse	Farming-fishing	White	28137	>50K
45-47	Assoc-voc,11th	Married-civ-spouse	Farming-fishing	White	5144	<=50K
45-47	Assoc-voc,11th	Married-civ-spouse	Farming-fishing	White	7035	<=50K
45-47	Assoc-voc,11th	Married-civ-spouse	Farming-fishing	White	8101	<=50K
45-47	Assoc-voc,11th	Married-civ-spouse	Farming-fishing	White	23378	<=50K
45-47	Assoc-voc,11th	Married-civ-spouse	Farming-fishing	White	30589	<=50K
45-47	Assoc-voc,11th	Married-civ-spouse	Farming-fishing	White	11305	>50K
45-47	Assoc-voc,11th	Married-civ-spouse	Farming-fishing	White	27521	>50K
44-47	11th	Married-civ-spouse	Adm-clerical	White	24094	<=50K
44-47	11th	Married-civ-spouse	Adm-clerical	White	27451	>50K
38	Assoc-voc	Married-civ-spouse,Widowed	Machine-op-inspct	White	12384	<=50K
38	Assoc-voc	Married-civ-spouse,Widowed	Machine-op-inspct	White	31483	<=50K
38	Assoc-voc	Married-civ-spouse,Widowed	Machine-op-inspct	White	31144	>50K
38	Assoc-voc	Married-civ-spouse,Widowed	Machine-op-inspct	White	34082	>50K
51-53	7th-8th	Married-civ-spouse	Exec-managerial	White	14064	<=50K
51-53	7th-8th	Married-civ-spouse	Exec-managerial	White	39699	<=50K
51-53	7th-8th	Married-civ-spouse	Exec-managerial	White	47816	<=50K
51-53	7th-8th	Married-civ-spouse	Exec-managerial	White	19033	>50K
51-53	7th-8th	Married-civ-spouse	Exec-managerial	White	42556	>50K
48	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	3619	<=50K
48	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	4880	<=50K
48	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	8373	<=50K
48	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	17532	<=50K
48	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	20194	<=50K
48	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	27309	<=50K
48	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	2366	>50K
48	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	3531	>50K
48	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	5886	>50K
48	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	9568	>50K
48	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	13165	>50K
48	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	15601	>50K
48	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	18687	>50K
48	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	20682	>50K
48	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	29251	>50K
48	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	34592	>50K
48	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	38873	>50K
48	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	45584	>50K
48	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	47003	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	260	<=50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	15931	<=50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	23355	<=50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	30144	<=50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	31852	<=50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	36054	<=50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	39760	<=50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	46192	<=50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	2218	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	4065	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	4134	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	6076	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	7812	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	12821	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	14392	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	15840	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	16349	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	18052	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	19817	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	20055	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	22696	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	23999	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	24674	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	24899	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	24950	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	26079	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	34778	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	36539	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	37791	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	38035	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	46128	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	46496	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	47203	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	47445	>50K
49-50	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	47533	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	8686	<=50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	13783	<=50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	17235	<=50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	31795	<=50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	37074	<=50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	41743	<=50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	44342	<=50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	5818	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	5861	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	7061	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	8087	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	10167	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	11647	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	17729	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	18615	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	20163	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	29638	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	30701	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	31408	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	32498	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	33396	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	37496	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	38107	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	40598	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	43354	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	46292	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	46891	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	48333	>50K
51	Some-college,Doctorate	Married-civ-spouse	Exec-managerial	White	48653	>50K
50-51	HS-grad	Married-civ-spouse	Craft-repair,Exec-managerial	Black	20833	<=50K
50-51	HS-grad	Married-civ-spouse	Craft-repair,Exec-managerial	Black	20145	>50K
50-51	HS-grad	Married-civ-spouse	Craft-repair,Exec-managerial	Black	21508	>50K
50-51	HS-grad	Married-civ-spouse	Craft-repair,Exec-managerial	Black	32446	>50K
53-54	HS-grad	Married-civ-spouse	Craft-repair,Exec-managerial	Black	22381	<=50K
53-54	HS-grad	Married-civ-spouse	Craft-repair,Exec-managerial	Black	30105	<=50K
53-54	HS-grad	Married-civ-spouse	Craft-repair,Exec-managerial	Black	31841	<=50K
53-54	HS-grad	Married-civ-spouse	Craft-repair,Exec-managerial	Black	38498	<=50K
53-54	HS-grad	Married-civ-spouse	Craft-repair,Exec-managerial	Black	18035	>50K
53-54	HS-grad	Married-civ-spouse	Craft-repair,Exec-managerial	Black	47901	>50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	630	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	1324	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	5590	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	5653	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	8418	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	11092	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	11648	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	14579	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	14967	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	17291	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	17782	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	18747	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	19514	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	19616	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	24006	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	24226	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	28232	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	29080	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	30480	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	31087	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	31771	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	32369	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	35340	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	35903	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	36787	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	39892	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	40338	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	42994	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	44139	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	45909	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	46196	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	47919	<=50K
48-55	Some-college,HS-grad	Divorced	Machine-op-inspct	White	6609	>50K
49-51	Doctorate	Divorced	Exec-managerial	White	11196	<=50K
49-51	Doctorate	Divorced	Exec-managerial	White	6057	>50K
49-51	Doctorate	Divorced	Exec-managerial	White	48710	>50K
53-55	Doctorate	Divorced	Exec-managerial	White	33589	<=50K
53-55	Doctorate	Divorced	Exec-managerial	White	4979	>50K
53-55	Doctorate	Divorced	Exec-managerial	White	31601	>50K
53-55	Doctorate	Divorced	Exec-managerial	White	32026	>50K
49-51	Some-college,7th-8th	Widowed	Machine-op-inspct,Exec-managerial	White	33516	<=50K
49-51	Some-college,7th-8th	Widowed	Machine-op-inspct,Exec-managerial	White	33804	<=50K
49-51	Some-college,7th-8th	Widowed	Machine-op-inspct,Exec-managerial	White	18950	>50K
53-55	Some-college	Widowed	Exec-managerial	White	14976	<=50K
53-55	Some-college	Widowed	Exec-managerial	White	20699	<=50K
53-55	Some-college	Widowed	Exec-managerial	White	27155	<=50K
53-55	Some-college	Widowed	Exec-managerial	White	35527	<=50K
53-55	Some-college	Widowed	Exec-managerial	White	42231	<=50K
